#
# path-counts.csv
#
# Rank-ordered counts
#
192 R-HSA-2122947 303.0
193 R-HSA-5620924 302.0
194 R-HSA-383280 301.0
195 R-HSA-983231 298.0
196 R-HSA-5696395 291.0
197 R-HSA-749476 291.0
198 R-HSA-69231 287.0
199 R-HSA-6783310 284.0
200 R-HSA-68962 280.0
201 R-HSA-167158 279.0
202 R-HSA-113418 279.0
203 R-HSA-6814122 277.0
204 R-HSA-5357905 276.0
205 R-HSA-8873719 274.0
206 R-HSA-8866654 273.0
207 R-HSA-204005 271.0
208 R-HSA-977225 269.0
209 R-HSA-114608 268.0
210 R-HSA-167290 263.0
211 R-HSA-167287 263.0
212 R-HSA-6802952 260.0
213 R-HSA-76061 259.0
214 R-HSA-76066 259.0
215 R-HSA-167238 256.0
216 R-HSA-167243 256.0
217 R-HSA-1221632 256.0
218 R-HSA-6809371 254.0
219 R-HSA-6811436 248.0
220 R-HSA-168638 247.0
221 R-HSA-176408 246.0
222 R-HSA-8953750 246.0
223 R-HSA-5696400 246.0
224 R-HSA-72086 244.0
225 R-HSA-9649948 242.0
226 R-HSA-6802946 242.0
227 R-HSA-6802955 242.0
228 R-HSA-167160 241.0
229 R-HSA-77075 241.0
230 R-HSA-194840 238.0
231 R-HSA-5689896 236.0
232 R-HSA-179409 234.0
233 R-HSA-5663213 231.0
234 R-HSA-76071 224.0
235 R-HSA-9033241 217.0
236 R-HSA-1834949 206.0
237 R-HSA-5674135 205.0
238 R-HSA-389957 202.0
239 R-HSA-73980 202.0
240 R-HSA-141430 199.0
241 R-HSA-176409 199.0
242 R-HSA-389960 196.0
243 R-HSA-432722 195.0
244 R-HSA-73780 193.0
245 R-HSA-73863 193.0
246 R-HSA-69656 192.0
247 R-HSA-936440 191.0
248 R-HSA-6804757 191.0
249 R-HSA-167242 189.0
250 R-HSA-6802948 189.0
251 R-HSA-174048 186.0
252 R-HSA-2871796 186.0
253 R-HSA-3928662 185.0
254 R-HSA-427359 185.0
255 R-HSA-390471 184.0
256 R-HSA-445989 183.0
257 R-HSA-6794361 183.0
258 R-HSA-381676 183.0
259 R-HSA-4086398 182.0
260 R-HSA-2559585 181.0
261 R-HSA-110314 181.0
262 R-HSA-216083 180.0
263 R-HSA-437239 180.0
264 R-HSA-1268020 175.0
265 R-HSA-3769402 173.0
266 R-HSA-3928665 172.0
267 R-HSA-432040 171.0
268 R-HSA-176407 169.0
269 R-HSA-5675221 169.0
270 R-HSA-5656169 168.0
271 R-HSA-69202 167.0
272 R-HSA-5673000 164.0
273 R-HSA-917729 163.0
274 R-HSA-381426 162.0
275 R-HSA-6811440 159.0
276 R-HSA-4090294 159.0
277 R-HSA-5610787 158.0
278 R-HSA-8866652 148.0
279 R-HSA-9609736 146.0
280 R-HSA-6803529 144.0
281 R-HSA-8949613 143.0
282 R-HSA-176412 143.0
283 R-HSA-2173796 142.0
284 R-HSA-983189 142.0
285 R-HSA-8854214 142.0
286 R-HSA-380972 141.0
287 R-HSA-2151201 141.0
288 R-HSA-2173788 141.0
289 R-HSA-162588 138.0
290 R-HSA-5696397 137.0
291 R-HSA-350054 136.0
292 R-HSA-6804758 133.0
293 R-HSA-4641262 132.0
294 R-HSA-3000178 125.0
295 R-HSA-8851708 122.0
296 R-HSA-9022692 121.0
297 R-HSA-203927 121.0
298 R-HSA-1222556 120.0
299 R-HSA-1236382 118.0
300 R-HSA-2173795 118.0
301 R-HSA-917977 117.0
302 R-HSA-110320 117.0
303 R-HSA-5651801 116.0
304 R-HSA-182971 116.0
305 R-HSA-69273 115.0
306 R-HSA-110328 115.0
307 R-HSA-110329 115.0
308 R-HSA-392451 114.0
309 R-HSA-429947 114.0
310 R-HSA-4655427 114.0
311 R-HSA-9029569 113.0
312 R-HSA-912631 113.0
313 R-HSA-168927 112.0
314 R-HSA-937041 112.0
315 R-HSA-450302 112.0
316 R-HSA-8957275 112.0
317 R-HSA-77387 111.0
318 R-HSA-166208 111.0
319 R-HSA-5625740 110.0
320 R-HSA-933541 110.0
321 R-HSA-450321 110.0
322 R-HSA-983712 110.0
323 R-HSA-2028269 109.0
324 R-HSA-5213460 108.0
325 R-HSA-2871809 107.0
326 R-HSA-5689901 104.0
327 R-HSA-2672351 104.0
328 R-HSA-5218920 102.0
329 R-HSA-5674400 101.0
330 R-HSA-1650814 101.0
331 R-HSA-380994 101.0
332 R-HSA-6811438 100.0
333 R-HSA-9615710 98.0
334 R-HSA-2426168 96.0
335 R-HSA-390522 94.0
336 R-HSA-6804115 94.0
337 R-HSA-1660499 94.0
338 R-HSA-375165 92.0
339 R-HSA-5601884 91.0
340 R-HSA-5656121 91.0
341 R-HSA-5578775 91.0
342 R-HSA-982772 90.0
343 R-HSA-77595 89.0
344 R-HSA-5655862 89.0
345 R-HSA-432720 88.0
346 R-HSA-1368108 87.0
347 R-HSA-418990 87.0
348 R-HSA-400206 87.0
349 R-HSA-429958 86.0
350 R-HSA-110312 85.0
351 R-HSA-5684264 85.0
352 R-HSA-450385 84.0
353 R-HSA-166058 84.0
354 R-HSA-450513 83.0
355 R-HSA-165159 83.0
356 R-HSA-2122948 82.0
357 R-HSA-8863795 82.0
358 R-HSA-70171 82.0
359 R-HSA-1474228 82.0
360 R-HSA-3299685 82.0
361 R-HSA-5627123 82.0
362 R-HSA-1442490 81.0
363 R-HSA-1266695 81.0
364 R-HSA-3214842 81.0
365 R-HSA-201681 81.0
366 R-HSA-6807004 80.0
367 R-HSA-389513 79.0
368 R-HSA-1368082 76.0
369 R-HSA-163210 75.0
370 R-HSA-70263 75.0
371 R-HSA-9620244 74.0
372 R-HSA-5620922 73.0
373 R-HSA-5617833 73.0
374 R-HSA-3371571 73.0
375 R-HSA-450604 73.0
376 R-HSA-389357 73.0
377 R-HSA-9013695 72.0
378 R-HSA-180024 72.0
379 R-HSA-69416 71.0
380 R-HSA-5218900 71.0
381 R-HSA-3371378 71.0
382 R-HSA-196299 71.0
383 R-HSA-5205685 68.0
384 R-HSA-5358752 67.0
385 R-HSA-5358747 67.0
386 R-HSA-2682334 67.0
387 R-HSA-5358751 67.0
388 R-HSA-5358749 67.0
389 R-HSA-5339716 67.0
390 R-HSA-936837 66.0
391 R-HSA-442982 66.0
392 R-HSA-430039 66.0
393 R-HSA-140534 65.0
394 R-HSA-1251985 65.0
395 R-HSA-9615017 65.0
396 R-HSA-3000170 63.0
397 R-HSA-6804760 62.0
398 R-HSA-9634638 62.0
399 R-HSA-438066 62.0
400 R-HSA-2022090 61.0
401 R-HSA-975144 61.0
402 R-HSA-937039 61.0
403 R-HSA-3928663 60.0
404 R-HSA-5654726 60.0
405 R-HSA-2730905 60.0
406 R-HSA-5467348 59.0
407 R-HSA-5467340 59.0
408 R-HSA-5467337 59.0
409 R-HSA-373753 59.0
410 R-HSA-198753 58.0
411 R-HSA-111447 58.0
412 R-HSA-5654727 58.0
413 R-HSA-1295596 58.0
414 R-HSA-9617324 58.0
415 R-HSA-193648 58.0
416 R-HSA-390450 57.0
417 R-HSA-9013507 57.0
418 R-HSA-71403 57.0
419 R-HSA-5621575 57.0
420 R-HSA-204174 56.0
421 R-HSA-5099900 56.0
422 R-HSA-3371568 55.0
423 R-HSA-8875360 55.0
424 R-HSA-8854691 55.0
425 R-HSA-177504 54.0
426 R-HSA-186797 54.0
427 R-HSA-212676 53.0
428 R-HSA-445355 53.0
429 R-HSA-8940973 51.0
430 R-HSA-9613829 51.0
431 R-HSA-2173791 51.0
432 R-HSA-2979096 49.0
433 R-HSA-936964 49.0
434 R-HSA-9614399 49.0
435 R-HSA-3371511 49.0
436 R-HSA-937072 48.0
437 R-HSA-432142 48.0
438 R-HSA-6782315 47.0
439 R-HSA-205043 46.0
440 R-HSA-8950505 45.0
441 R-HSA-209543 45.0
442 R-HSA-5675482 45.0
443 R-HSA-416993 45.0
444 R-HSA-168928 45.0
445 R-HSA-3000171 44.0
446 R-HSA-975163 44.0
447 R-HSA-2129379 44.0
448 R-HSA-389661 44.0
449 R-HSA-174490 44.0
450 R-HSA-209560 43.0
451 R-HSA-5627117 43.0
452 R-HSA-3000157 43.0
453 R-HSA-164378 43.0
454 R-HSA-5694530 43.0
455 R-HSA-9614657 43.0
456 R-HSA-9013973 43.0
457 R-HSA-5140745 43.0
458 R-HSA-901032 42.0
459 R-HSA-975110 42.0
460 R-HSA-190873 42.0
461 R-HSA-391160 41.0
462 R-HSA-6803204 41.0
463 R-HSA-4641263 41.0
464 R-HSA-532668 41.0
465 R-HSA-917937 40.0
466 R-HSA-9014325 40.0
467 R-HSA-5654732 40.0
468 R-HSA-2586552 40.0
469 R-HSA-5625900 39.0
470 R-HSA-70268 39.0
471 R-HSA-181429 38.0
472 R-HSA-156590 38.0
473 R-HSA-8948216 37.0
474 R-HSA-442720 37.0
475 R-HSA-499943 37.0
476 R-HSA-69541 37.0
477 R-HSA-416572 36.0
478 R-HSA-5689877 36.0
479 R-HSA-5654733 36.0
480 R-HSA-111465 36.0
481 R-HSA-8964038 35.0
482 R-HSA-198323 35.0
483 R-HSA-2173789 35.0
484 R-HSA-381038 35.0
485 R-HSA-210500 35.0
486 R-HSA-113501 34.0
487 R-HSA-68689 34.0
488 R-HSA-937042 34.0
489 R-HSA-8874081 34.0
490 R-HSA-9645460 34.0
491 R-HSA-1181150 34.0
492 R-HSA-1502540 33.0
493 R-HSA-196025 33.0
494 R-HSA-77588 33.0
495 R-HSA-181430 33.0
496 R-HSA-264642 33.0
497 R-HSA-399719 32.0
498 R-HSA-163615 32.0
499 R-HSA-2465910 32.0
500 R-HSA-1358803 31.0
501 R-HSA-193692 31.0
502 R-HSA-449836 31.0
503 R-HSA-9617828 31.0
504 R-HSA-111367 30.0
505 R-HSA-975138 30.0
506 R-HSA-202670 30.0
507 R-HSA-2428933 29.0
508 R-HSA-73817 29.0
509 R-HSA-9008059 29.0
510 R-HSA-975634 29.0
511 R-HSA-5576892 29.0
512 R-HSA-2691232 29.0
513 R-HSA-419037 29.0
514 R-HSA-430116 28.0
515 R-HSA-3134975 28.0
516 R-HSA-8948747 27.0
517 R-HSA-428540 27.0
518 R-HSA-3322077 27.0
519 R-HSA-211976 26.0
520 R-HSA-975871 26.0
521 R-HSA-8866427 26.0
522 R-HSA-5674499 25.0
523 R-HSA-9623433 25.0
524 R-HSA-8878166 25.0
525 R-HSA-1253288 25.0
526 R-HSA-201688 24.0
527 R-HSA-9634600 24.0
528 R-HSA-8875656 23.0
529 R-HSA-9627069 23.0
530 R-HSA-8934903 23.0
531 R-HSA-174430 22.0
532 R-HSA-6803207 22.0
533 R-HSA-2514859 22.0
534 R-HSA-8866904 22.0
535 R-HSA-381183 22.0
536 R-HSA-9013700 22.0
537 R-HSA-1660661 22.0
538 R-HSA-376176 22.0
539 R-HSA-68952 22.0
540 R-HSA-193368 22.0
541 R-HSA-392517 22.0
542 R-HSA-6804759 21.0
543 R-HSA-3000480 21.0
544 R-HSA-193807 21.0
545 R-HSA-2142789 21.0
546 R-HSA-9017802 21.0
547 R-HSA-8876493 20.0
548 R-HSA-211981 20.0
549 R-HSA-164940 20.0
550 R-HSA-4086400 20.0
551 R-HSA-418889 19.0
552 R-HSA-381771 19.0
553 R-HSA-163560 19.0
554 R-HSA-71336 18.0
555 R-HSA-198693 18.0
556 R-HSA-1483191 18.0
557 R-HSA-8941855 17.0
558 R-HSA-75157 17.0
559 R-HSA-6803205 17.0
560 R-HSA-9022699 17.0
561 R-HSA-111932 17.0
562 R-HSA-1474151 17.0
563 R-HSA-3785653 17.0
564 R-HSA-163767 16.0
565 R-HSA-9010642 16.0
566 R-HSA-3304356 16.0
567 R-HSA-3656532 16.0
568 R-HSA-1660516 16.0
569 R-HSA-1660517 15.0
570 R-HSA-199920 15.0
571 R-HSA-5423646 15.0
572 R-HSA-210991 15.0
573 R-HSA-163685 15.0
574 R-HSA-2214320 14.0
575 R-HSA-1855204 14.0
576 R-HSA-68911 14.0
577 R-HSA-5607763 14.0
578 R-HSA-6803211 14.0
579 R-HSA-199992 14.0
580 R-HSA-199418 13.0
581 R-HSA-2162123 12.0
582 R-HSA-373752 12.0
583 R-HSA-1474244 12.0
584 R-HSA-74217 12.0
585 R-HSA-211945 12.0
586 R-HSA-2025928 12.0
587 R-HSA-379726 12.0
588 R-HSA-5083635 11.0
589 R-HSA-5173214 11.0
590 R-HSA-2454202 11.0
591 R-HSA-8849469 11.0
592 R-HSA-418457 11.0
593 R-HSA-422085 11.0
594 R-HSA-192105 11.0
595 R-HSA-159418 11.0
596 R-HSA-400511 11.0
597 R-HSA-111458 10.0
598 R-HSA-901042 10.0
599 R-HSA-193775 10.0
600 R-HSA-446203 10.0
601 R-HSA-8952158 10.0
602 R-HSA-428890 9.0
603 R-HSA-196741 9.0
604 R-HSA-2142688 9.0
605 R-HSA-1855183 9.0
606 R-HSA-197264 9.0
607 R-HSA-211999 9.0
608 R-HSA-1296061 9.0
609 R-HSA-2142700 9.0
610 R-HSA-77289 8.0
611 R-HSA-4085001 8.0
612 R-HSA-2243919 8.0
613 R-HSA-9022702 8.0
614 R-HSA-3311021 8.0
615 R-HSA-8949215 8.0
616 R-HSA-3315487 8.0
617 R-HSA-112126 7.0
618 R-HSA-5682910 7.0
619 R-HSA-156581 7.0
620 R-HSA-1912420 7.0
621 R-HSA-2408508 6.0
622 R-HSA-442729 6.0
623 R-HSA-9027307 6.0
624 R-HSA-2022854 6.0
625 R-HSA-352230 6.0
626 R-HSA-5368598 6.0
627 R-HSA-211163 6.0
628 R-HSA-71384 6.0
629 R-HSA-9022707 6.0
630 R-HSA-5358493 6.0
631 R-HSA-1483166 6.0
632 R-HSA-2142670 5.0
633 R-HSA-2022928 5.0
634 R-HSA-2428928 5.0
635 R-HSA-3656253 5.0
636 R-HSA-3656237 5.0
637 R-HSA-2024096 5.0
638 R-HSA-1971475 5.0
639 R-HSA-8941332 5.0
640 R-HSA-9022538 5.0
641 R-HSA-175474 5.0
642 R-HSA-977347 5.0
643 R-HSA-204626 5.0
644 R-HSA-83936 5.0
645 R-HSA-446205 5.0
646 R-HSA-1679131 5.0
647 R-HSA-1483213 4.0
648 R-HSA-2142816 4.0
649 R-HSA-1296052 4.0
650 R-HSA-165181 4.0
651 R-HSA-399710 4.0
652 R-HSA-110357 4.0
653 R-HSA-3560801 4.0
654 R-HSA-74259 4.0
655 R-HSA-77108 4.0
656 R-HSA-428543 4.0
657 R-HSA-165158 3.0
658 R-HSA-4420332 3.0
659 R-HSA-196108 3.0
660 R-HSA-428542 3.0
661 R-HSA-3560783 3.0
662 R-HSA-1482801 3.0
663 R-HSA-1482788 3.0
664 R-HSA-8963684 3.0
665 R-HSA-1614603 3.0
666 R-HSA-1482839 3.0
667 R-HSA-68875 2.0
668 R-HSA-6803544 2.0
669 R-HSA-77305 2.0
670 R-HSA-2404192 2.0
671 R-HSA-1482922 2.0
672 R-HSA-977068 2.0
673 R-HSA-189483 2.0
674 R-HSA-1482925 2.0
675 R-HSA-3656243 2.0
676 R-HSA-446193 1.0
677 R-HSA-2161541 1.0
678 R-HSA-5624958 1.0
679 R-HSA-8985586 1.0
680 R-HSA-1614558 1.0
681 R-HSA-5362798 1.0
682 R-HSA-168275 1.0
683 R-HSA-192905 1.0
684 R-HSA-3359473 1.0
685 R-HSA-2142770 1.0
686 R-HSA-419771 1.0
687 R-HSA-196836 1.0
688 R-HSA-2142712 1.0
